geoname_id	name	ascii_name	population	latitude	longitude	feature_code
12358566	Miaojie	Miaojie	62540	25.3123200	100.2798300	PPLA4
1785980	Yucheng	Yucheng	62365	34.9288900	116.4652800	PPL
1798632	Pingyin	Pingyin	62050	36.2830600	116.4452800	PPL
1797715	Qingshuping	Qingshuping	62000	27.3808300	112.0205600	PPL
1785222	Zhangji	Zhangji	61929	34.1375000	117.3755600	PPL
1811184	Fengyi	Fengyi	61890	25.5839900	100.3118100	PPL
1800101	Nandu	Nandu	61881	22.8525000	110.8233300	PPL
1793139	Taoluo	Taoluo	61852	35.2738900	119.3702800	PPL
1790434	Xiangzhou	Xiangzhou	61748	36.1644400	119.4188900	PPL
2036055	Lishu	Lishu	61584	43.3072700	124.3337100	PPLA3
2038665	Oroqen Zizhiqi	Oroqen Zizhiqi	61582	50.5666700	123.7166700	PPLA3
1806248	Jianguang	Jianguang	61469	28.1937700	115.7836000	PPL
2037611	Dongning	Dongning	61440	44.0843600	131.1184100	PPLA3
1805563	Tianchang	Tianchang	61292	37.9980600	114.0155600	PPL
2033866	Xifeng	Xifeng	61087	42.7372200	124.7222200	PPL
1813451	Datong	Datong	61085	32.6208200	117.0631900	PPL
1800006	Nanhu	Nanhu	61034	35.4877800	119.3458300	PPL
1786759	Yicheng	Yicheng	61027	31.7047200	112.2561100	PPLA3
1787144	Yanliang	Yanliang	60891	34.6591800	109.2292100	PPLA3
2037494	Erdaojiang	Erdaojiang	60831	41.7763900	126.0319400	PPL
1788206	Xixiang	Xixiang	60745	35.1627800	112.8650000	PPL
1786910	Yaowan	Yaowan	60668	34.1833300	118.0666700	PPLA4
2035707	Mujiayingzi	Mujiayingzi	60627	42.1166700	118.7833300	PPL
1816924	Langzhong	Langzhong	60542	31.5503700	105.9938100	PPLA3
12324508	Taitou	Taitou	60354	37.0273300	118.6339200	PPLA4
1791161	Wujing	Wujing	60260	36.4500000	118.4000000	PPL
1801455	Zhijiang	Zhijiang	60169	30.4213900	111.7533300	PPL
12324486	Gucheng	Gucheng	60149	36.9534700	118.7624600	PPLA4
1793089	Taozhuang	Taozhuang	60137	34.8500000	117.3333300	PPL
1783920	Zhujiajiao	Zhujiajiao	60000	31.1075700	121.0569600	PPLA4
7931312	Maqin County	Maqin County	59900	34.4744200	100.2449600	PPLA2
1817543	Baimajing	Baimajing	59585	19.7119500	109.2180100	PPLA4
1791428	Wenshang	Wenshang	59455	35.7275000	116.4961100	PPL
12324248	Huiqu	Huiqu	59323	36.2713600	119.0490300	PPLA4
1808106	Hongjiang	Hongjiang	59199	27.1100000	109.9955600	PPL
1549691	Tashan	Tashan	59162	34.3361100	117.5666700	PPL
1808181	Hezuo	Hezuo	59148	34.9855600	102.9094400	PPLA3
1809003	Haizhou	Haizhou	59098	34.5816700	119.1288900	PPL
1802640	Longgu	Longgu	59086	34.9033300	116.8066700	PPL
1786720	Yigou	Yigou	59073	35.8113900	114.3166700	PPL
1789945	Xiaoweizhai	Xiaoweizhai	58913	26.1902800	107.5125000	PPL
1793774	Suozhen	Suozhen	58766	36.9538900	118.1047200	PPL
1795029	Shiqiaozi	Shiqiaozi	58538	36.1616700	119.2630600	PPL
1811114	Fenyi	Fenyi	58478	27.8111700	114.6680500	PPLA3
2033739	Xinglongshan	Xinglongshan	58432	43.9561100	125.4661100	PPL
1795470	Shibuzi	Shibuzi	58333	36.1238900	119.1027800	PPL
1802811	Lixian	Lixian	58300	34.1900000	105.1725000	PPLA3
1798082	Hongqiao	Hongqiao	58287	26.7683700	112.1081400	PPLA3
1812168	Dongxi	Dongxi	58169	28.7613900	106.6611100	PPLA4
1808981	Hancheng	Hancheng	58049	35.4602800	110.4291700	PPL
1930074	Santangpu	Santangpu	58000	27.4055600	111.9869400	PPL
12324233	Jing'an	Jing'an	57825	34.4962100	116.9224900	PPLA4
1801243	Maocun	Maocun	57649	34.3766700	117.2505600	PPL
1807308	Huangpi	Huangpi	57554	30.8845300	114.3778900	PPLA3
2033449	Yantongshan	Yantongshan	57515	43.2919400	126.0094400	PPL
1809483	Guiren	Guiren	57446	33.6697200	118.1888900	PPL
1784253	Zhongxing	Zhongxing	57338	33.7038900	118.6791700	PPL
12324512	Yingli	Yingli	57091	37.0650000	118.8102900	PPLA4
2038529	Baishishan	Baishishan	56992	43.5833300	127.5666700	PPL
1549804	Zhuzhai	Zhuzhai	56908	34.7611100	116.8138900	PPL
1805515	Jinji	Jinji	56816	23.2280600	110.8261100	PPL
1816028	Weining	Weining	56744	26.8500000	104.2333300	PPL
1786867	Yashan	Yashan	56629	22.1975000	109.9419400	PPL
1815667	Changleng	Changleng	56429	28.7000000	115.8166700	PPL
12358569	Sanchuan	Sanchuan	56345	26.7504100	100.6589400	PPLA4
1794126	Sitou	Sitou	56289	36.3127500	118.4118500	PPL
1810553	Gaogou	Gaogou	56214	34.0175000	119.1886100	PPLA4
2037913	Linghai	Linghai	56176	41.1652800	121.3666700	PPL
1549660	Xuzhuang	Xuzhuang	56099	34.2961400	117.4579800	PPL
1797575	Qinnan	Qinnan	55975	33.2530600	119.9133300	PPL
1921372	Dalianwan	Dalianwan	55841	39.0286100	121.6950000	PPL
12358614	Zhuyi	Zhuyi	55627	31.0254300	109.3856200	PPLA4
1803365	Linqiong	Linqiong	55587	30.4158700	103.4608900	PPLS
1549362	Lanshan	Lanshan	55442	33.9361100	117.7250000	PPL
1818051	Anjiang	Anjiang	55421	27.3194400	110.1030600	PPL
1818165	Ahu	Ahu	55298	34.3766400	118.6030800	PPL
12277994	Liguo	Liguo	54960	34.5528700	117.3329600	PPLA4
2036734	Huangnihe	Huangnihe	54959	43.5583300	128.0238900	PPL
2035836	Manzhouli	Manzhouli	54808	49.6000000	117.4333300	PPL
1549696	Liuji	Liuji	54785	34.3583300	117.0527800	PPL
1803940	Liangzhai	Liangzhai	54742	34.5000000	116.7500000	PPL
2036106	Liaozhong	Liaozhong	54691	41.5061100	122.7241700	PPL
1792052	Wangji	Wangji	54578	33.9833300	117.7500000	PPL
1811583	Fangcun	Fangcun	54035	34.0863900	117.4736100	PPLA4
12358567	Yongjian	Yongjian	53970	25.4254300	100.2124400	PPLA4
1789699	Xiazhuang	Xiazhuang	53954	25.4000000	100.8333300	PPL
1803549	Lingcheng	Lingcheng	53841	33.8163900	118.1136100	PPL
12324261	Buzhuang	Buzhuang	53474	36.9121800	119.5566000	PPLA4
1795026	Shiquan	Shiquan	53422	33.0408300	108.2363900	PPLA3
1787297	Yangtun	Yangtun	53417	34.8833300	116.8833300	PPL
12358568	Yousuo	Yousuo	53233	26.0252700	100.0677100	PPLA4
1549810	Zhaozhuang	Zhaozhuang	53193	34.7388900	116.4555600	PPL
1549622	Tangzhang	Tangzhang	52985	34.1477900	117.2539500	PPL
12324550	Lingwu	Lingwu	52863	38.1019100	106.3401700	PPLA4
1793102	Taoyuan	Taoyuan	52861	33.8527800	117.7702800	PPL
1816560	Beisu	Beisu	52752	38.1547900	114.8068900	PPLA4
1549428	Malingshan	Malingshan	52711	34.2035100	118.3565000	PPL
12324487	Hualong	Hualong	52660	36.9458900	118.5886400	PPLA4
1798462	Puji	Puji	52563	36.1319400	119.7211100	PPLA4
12277245	Dapeng	Dapeng	52219	34.2843600	117.0752200	PPLA4
1796506	Sanzhuang	Sanzhuang	52214	35.5033300	119.1716700	PPL
12324507	Jitai	Jitai	52144	36.7572400	118.7386600	PPLA4
1549693	Zizhuang	Zizhuang	52063	34.3615200	117.4881600	PPL
1549360	Liangji	Liangji	52048	33.9638900	117.9694400	PPL
12279163	Dashahe	Dashahe	51916	34.5384700	116.6245300	PPLA4
1791638	Weimiao	Weimiao	51820	34.5833300	117.0666700	PPL
1797505	Qishan	Qishan	51750	34.6333300	116.8000000	PPL
1279501	Zepu	Zepu	51691	38.1886700	77.2707500	PPLA3
1802949	Liuquan	Liuquan	51657	34.4341700	117.2983300	PPL
1279471	Zhefang	Zhefang	51477	24.2666700	98.2833300	PPLA4
1549538	Gangshang	Gangshang	51114	34.5214700	118.1183500	PPL
1898013	Guanshan	Guanshan	51086	33.7983300	117.8663900	PPL
1809646	Guanzhuang	Guanzhuang	50826	36.2633300	119.1938900	PPL
1795993	Shanji	Shanji	50617	34.2047200	117.5955600	PPL
13527051	Lhünzhub	Lhuenzhub	50596	29.8931000	91.2616600	PPLA2
1799362	Hanyuan	Hanyuan	50440	32.8340000	106.2503500	PPLA3
1818086	Naxi	Naxi	50020	28.7742200	105.3648800	PPLA3
1815758	Changdian	Changdian	49772	34.7758600	116.5833900	PPL
1549747	Xinglou	Xinglou	49653	34.5666700	117.8277800	PPL
12324439	Mihe	Mihe	49545	36.6209600	118.5287200	PPLA4
1914952	Dongcheng	Dongcheng	49252	19.7086800	109.4561000	PPLA4
1805501	Jinjiang	Jinjiang	49245	28.4005100	116.8998300	PPLA4
12277995	Jiawang Zhen	Jiawang Zhen	49005	34.4220200	117.4676400	PPL
1809250	Gupi	Gupi	48748	34.1138900	117.8827800	PPL
12277244	Xinhe	Xinhe	48712	34.1861300	117.9877500	PPLA4
12324552	Ningdong	Ningdong	48587	38.1614300	106.5850200	PPL
1810473	Gaoliu	Gaoliu	48485	34.3166700	118.5166700	PPL
1802901	Liutuan	Liutuan	48469	36.9333300	119.3833300	PPL
1549500	Chenlou	Chenlou	48327	34.3888900	118.0500000	PPL
1549365	Qing’an	Qing'an	48234	33.9694400	117.8805600	PPL
1798290	Qianliu	Qianliu	48090	22.9000000	100.2000000	PPL
1791663	Weiji	Weiji	48069	34.0333300	117.9500000	PPL
1792105	Wangfen	Wangfen	48052	36.5500000	118.3833300	PPL
1794348	Shunhe	Shunhe	47330	34.8418400	116.5572200	PPL
10378130	Gongqingcheng	Gongqingcheng	47284	29.2491500	115.8095300	PPL
1549771	Hekou	Hekou	47281	34.5777800	116.8138900	PPL
1549635	Hanwang	Hanwang	47205	34.1944400	117.0833300	PPL
1549795	Sunlou	Sunlou	46941	34.6666700	116.5833300	PPL
1914252	Nanpeng	Nanpeng	46786	29.3347200	106.6522200	PPLA4
1796385	Shaji	Shaji	46696	33.9000000	118.1333300	PPL
12358475	Sankeshu	Sankeshu	46402	26.5637000	108.0658500	PPLA4
1816412	Biantang	Biantang	46260	34.4232500	117.6454100	PPL
1815345	Chefushan	Chefushan	45844	34.4752500	117.7511900	PPL
1794725	Shuanggou	Shuanggou	45697	34.0352800	117.5780600	PPL
1281157	Gudong	Gudong	45528	25.3416500	98.4829700	PPL
1798763	Pingli	Pingli	45493	32.3847200	109.3455600	PPLA3
1549554	Zouzhuang	Zouzhuang	45461	34.6000000	118.0500000	PPL
1813868	Dangjiang	Dangjiang	45408	21.6500000	109.1166700	PPL
12358514	Nongzhang	Nongzhang	45270	24.6160100	97.8821800	PPLA4
1787292	Yanguan	Yanguan	44954	34.2638900	105.4638900	PPLA4
1280023	Shangyun	Shangyun	44918	23.0519100	99.8283800	PPL
1814272	Dahuangshan	Dahuangshan	44771	34.2934100	117.3443600	PPL
1549510	Hegou	Hegou	44747	34.4083300	118.1222200	PPL
1805117	Jiushan	Jiushan	44420	36.1961100	118.4650000	PPL
12277243	Xindian	Xindian	44409	34.1428100	118.3353100	PPLA4
1797766	Qingshanquan	Qingshanquan	44314	34.4163900	117.3630600	PPL
1816535	Beiwangli	Beiwangli	44112	38.6208300	115.3963900	PPL
1810279	Gaozuo	Gaozuo	43419	33.9030600	118.0397200	PPL
1784527	Zhigou	Zhigou	43152	35.9166700	119.2166700	PPL
1807452	Huangji	Huangji	43038	34.4333300	116.9833300	PPL
1784697	Zhengji	Zhengji	43021	34.4372200	117.0388900	PPL
1806282	Jiangping	Jiangping	42985	21.6000000	108.1500000	PPL
1817762	Baichihe	Baichihe	42913	36.1155600	119.5333300	PPL
1792301	Tushan	Tushan	42853	34.2208300	117.8369400	PPL
2036266	E’erguna	E'erguna	42435	50.2236200	120.1709200	PPLA3
1549741	Daizhuang	Daizhuang	42410	34.5138900	117.8527800	PPL
1280186	Qushi	Qushi	42380	25.2166700	98.6000000	PPL
7517321	Mali	Mali	42260	34.6646300	104.6978100	PPL
12324553	Wangyuan	Wangyuan	42022	38.3840800	106.2720000	PPLA4
1786620	Yinggen	Yinggen	41835	19.0383300	109.8400000	PPLA3
1897997	Wuduan	Wuduan	41803	34.5744400	117.0952800	PPL
1795320	Shiji	Shiji	41652	34.2000000	118.4833300	PPL
1800217	Naliang	Naliang	41577	21.6666700	107.8666700	PPL
1814882	Chongxing	Chongxing	41212	38.0333300	106.3000000	PPL
1817932	Anyuan	Anyuan	40828	34.8808300	105.2763900	PPL
1801885	Luolong	Luolong	40612	28.8055700	104.8990600	PPL
1794254	Sihu	Sihu	40430	34.6262500	117.9713900	PPL
1914932	Mutang	Mutang	40373	19.8075500	109.3453900	PPLA4
1794948	Shiwan	Shiwan	40330	21.7500000	109.2000000	PPL
12358542	Mingguang	Mingguang	40221	25.4931400	98.5415300	PPLA4
1810725	Gangtou	Gangtou	39999	34.3174300	118.2071900	PPL
12358570	Chenghai	Chenghai	39766	26.4617200	100.6786200	PPLA4
1803698	Liji	Liji	39691	33.7666700	117.7833300	PPL
1806788	Huixian Chengguanzhen	Huixian Chengguanzhen	39643	33.7683300	106.0808300	PPLA3
6958004	Xilinji	Xilinji	39310	52.9906300	123.2352200	PPLA3
12358540	Mangbang	Mangbang	39273	24.9319000	98.6701000	PPLA4
13308643	Lequn	Lequn	39271	22.5776400	113.8738500	PPLX
12324249	Jinzhongzi	Jinzhongzi	39054	36.3345700	119.2580700	PPLA4
7373600	Shili	Shili	38961	33.9518200	105.2924700	PPLA4
1817137	Balu	Balu	38894	34.1886800	117.9126500	PPL
8561889	Anxiang	Anxiang	38345	38.3833900	114.5404600	PPLA4
1788561	Xinxing	Xinxing	38200	36.0491700	119.5413900	PPL
1785345	Zhancheng	Zhancheng	38164	34.1750100	117.7629100	PPL
12324438	Miaozi	Miaozi	38147	36.6386000	118.2313800	PPLA4
1802441	Longshan	Longshan	37976	35.0319400	106.0805600	PPLA4
1907975	Jinshan	Jinshan	37727	34.8113900	105.4344400	PPLA4
1279575	Yingpan	Yingpan	37406	26.4500000	99.1500000	PPL
1808861	Hanyuan	Hanyuan	37284	34.0108300	105.2919400	PPLA3
1791707	Wayao	Wayao	37080	34.3833300	118.2333300	PPLA4
7517266	Tange	Tange	37074	34.6276400	104.8406200	PPLA4
1816316	Biyang	Biyang	36905	29.9288500	117.9463800	PPLA3
1797962	Qina	Qina	36823	26.3093800	100.6251300	PPL
1808820	Haomen	Haomen	36515	37.3757500	101.6219900	PPLA3
12358511	Zhutang	Zhutang	35766	22.7152000	99.8071500	PPLA4
1795411	Shidui	Shidui	35367	36.3933300	119.3086100	PPL
1801098	Mapo	Mapo	35358	34.5166700	117.0666700	PPL
12450867	Puqiakeqi	Puqiakeqi	35142	37.3173900	79.7053200	PPLA4
1549754	Heqiao	Heqiao	35118	34.4527800	116.9000000	PPL
1786408	Yizhuang	Yizhuang	34968	34.1565100	117.5936700	PPL
1809034	Haitou	Haitou	34648	19.5056300	108.9505400	PPLA4
7348380	Wuying	Wuying	34509	35.0148500	105.8988000	PPL
7348465	Lianhua	Lianhua	34447	35.0616000	105.7910800	PPLA4
1784750	Zhelou	Zhelou	34250	24.9666700	105.8166700	PPLA3
12324245	Liushan	Liushan	33992	36.4497200	118.7601600	PPLA4
12324259	Wushan	Wushan	33881	36.2472500	118.8383200	PPLA4
1816904	Baocheng	Baocheng	33138	18.6402800	109.6994400	PPLA3
13308740	Shawei	Shawei	32980	22.5199600	114.0337800	PPLA4
12358564	Wuhe	Wuhe	32858	24.8590600	98.6678300	PPLA4
1809338	Guofu	Guofu	32831	28.8500000	106.6013900	PPLA4
1808783	Heba	Heba	32538	33.9362400	105.2162500	PPLA4
1808829	Haojiaqiao	Haojiaqiao	32507	38.0166700	106.2833300	PPL
1795880	Shaodian	Shaodian	32448	34.1333300	118.4333300	PPLA4
1281369	Dagzê	Dagze	32318	29.6732900	91.3453100	PPL
1797106	Rongjiang	Rongjiang	32291	26.5500000	101.2500000	PPLA4
1549750	Huzhai	Huzhai	32231	34.6694400	117.0083300	PPL
1907959	Anfu	Anfu	32146	34.9727800	105.6302800	PPLA4
12358571	Shunzhou	Shunzhou	32074	26.6212000	100.5542600	PPLA4
1549734	Jiangzhuang	Jiangzhuang	31991	34.4916700	117.3972200	PPL
1907961	Baliwan	Baliwan	31856	34.8475700	105.3704300	PPLA4
12324247	Dasheng	Dasheng	31797	36.3200000	118.8554100	PPLA4
1793142	Taolin	Taolin	31795	35.8000600	119.5339500	PPL
1885400	Zhonghe	Zhonghe	31646	19.7427600	109.3449200	PPLA4
12277242	Shuangtang	Shuangtang	30958	34.3652900	118.4747200	PPLA4
1796449	Shagang	Shagang	30710	21.6666700	109.0333300	PPL
1815856	Chahe	Chahe	30094	34.5333300	117.8833300	PPL
12358515	Taiping	Taiping	30032	24.6611600	97.8526200	PPLA4
12358445	Xihu	Xihu	29978	35.4493400	119.2360700	PPLA4
7373480	Luoyu	Luoyu	29955	33.8410300	105.2311700	PPLA4
1805576	Jingui	Jingui	29796	38.5000000	106.4166700	PPL
1794227	Dachang Shandao	Dachang Shandao	29717	39.2755600	122.6000000	PPLA4
12358510	Nuozhadu	Nuozhadu	29703	22.5781700	100.2692500	PPLA4
1907994	Shiqiao	Shiqiao	29050	34.1538900	105.1297200	PPL
1792818	Tiaoshi	Tiaoshi	28825	29.2772200	106.6425000	PPLA4
12358444	Heshan	Heshan	28784	35.5233600	119.5100900	PPLA4
1280124	Ruidian	Ruidian	28612	25.5317100	98.4085500	PPL
12324260	Zheshan	Zheshan	28333	36.1487700	118.9513500	PPLA4
7516804	Hadapu Zhen	Hadapu Zhen	28292	34.2313200	104.2230100	PPLA4
1927558	Leifeng	Leifeng	28014	28.2000000	112.8461100	PPL
1549651	Yitang	Yitang	28002	34.2583300	117.8888900	PPL
12277237	Yinqiao Zhen	Yinqiao Zhen	28002	25.7542900	100.1234600	PPLA4
1804687	Kuangshi	Kuangshi	27836	38.0725000	114.0461100	PPL
1914915	Guangcun	Guangcun	27803	19.6418600	109.3545000	PPL
12324555	Lijun	Lijun	27723	38.1858300	106.1200000	PPLA4
1907965	Dashi	Dashi	27474	34.8975000	105.1863900	PPLA4
1907977	Kuanchuan	Kuanchuan	27438	34.1663900	105.5411100	PPL
12358541	Mazhan	Mazhan	27373	25.2113700	98.4840300	PPLA4
7373656	Jiangxi	Jiangxi	27098	33.9993400	105.1999400	PPLA4
12358543	Puchuan	Puchuan	27049	24.7031000	98.5700700	PPLA4
1783626	Zuitai	Zuitai	27027	33.3308300	105.6046700	PPLA3
7348537	Weidian	Weidian	26896	35.1024300	105.5656000	PPLA4
1794461	Shuikou	Shuikou	26827	25.9127800	109.3136100	PPL
1814430	Dafengdong	Dafengdong	26460	26.7119400	107.8113900	PPL
7517497	Yuanyang	Yuanyang	26352	34.7876800	104.7753100	PPLA4
12324285	Longchi	Longchi	25923	36.9452900	119.3253200	PPLA4
7372475	Luotang	Luotang	25871	33.0677500	105.2648500	PPLA4
1787019	Yanzibu	Yanzibu	25714	34.5056100	117.7022200	PPL
1789787	Xiasi	Xiasi	25490	26.5166700	107.7833300	PPL
1799714	Nantou	Nantou	25294	22.5355700	113.9156400	PPLA4
12489793	Fuhuan	Fuhuan	25164	28.8337900	106.7553500	PPLA4
1815494	Changxin	Changxin	25095	38.6747200	106.3297200	PPL
1801740	Lushan	Lushan	25074	26.6500000	107.7833300	PPL
1802686	Longcheng	Longcheng	25055	35.0009600	105.9733900	PPLA4
1929434	Bojia	Bojia	25000	26.4672200	111.9680600	PPL
1797213	Renhe	Renhe	24903	26.4166700	101.0166700	PPLA4
12358539	Hehua	Hehua	24814	24.9702400	98.3936800	PPLA4
1795587	Chentuan	Chentuan	24706	35.5047200	119.2669400	PPL
12324554	Minning	Minning	24696	38.2487000	105.9706800	PPLA4
1798886	Pianjiao	Pianjiao	24575	26.0166700	100.5833300	PPLA4
7373724	Xiyu	Xiyu	24452	34.0516300	105.3036000	PPL
1791867	Wangwu	Wangwu	24274	19.6562300	109.2907100	PPLA4
7517450	Shandan	Shandan	24235	34.7510600	104.8313400	PPL
12324549	Ligang	Ligang	24165	38.6464300	106.4304300	PPLA4
12358508	Nanling	Nanling	24059	22.7112100	99.9956300	PPLA4
12358477	Xingdaohu	Xingdaohu	24048	21.7147900	109.1320700	PPLA4
1810672	Gantang	Gantang	24000	26.7155600	109.7688900	PPL
1908009	Xingfeng	Xingfeng	23922	34.8611100	105.8375000	PPLA4
7373672	Luhe	Luhe	23852	34.0091800	105.3402100	PPLA4
1914825	Lanyang	Lanyang	23711	19.4614100	109.6604000	PPLA4
12358572	Jiuhe	Jiuhe	23680	26.7626900	99.9918500	PPLA4
1800089	Nanfeng	Nanfeng	23669	19.4101800	109.5502400	PPLA4
1810822	Fujia	Fujia	23660	33.8188900	105.9536100	PPLA4
2033685	Xinlin	Xinlin	23533	51.6666700	124.4000000	PPL
1791925	Wangpu	Wangpu	23414	35.0571200	105.4358500	PPLA4
12324286	Xiaying	Xiaying	23395	37.0424800	119.4765400	PPLA4
